// Grasscutter 3.6.0 GM Handbook
// Created 2023/04/12 16:09:54


// Commands
       account : 建立或刪除帳號。
   achievement : 🇺🇸Grant, Revoke or Progress achievements.
      announce : 發送公告給所有在線玩家，或者是更改伺服器的公告。
         clear : 從你的背包中刪除所有未裝備且未上鎖的物品，包括稀有物品。
          coop : 強制傳送指定用戶到他人的世界。如果未指定玩家，則會將你設為多人遊戲狀態。
         daily : This value does not exist. Please report this to the Discord: commands.daily.description
          enka : 🇺🇸Copy your character data from official server to private server using Enka.Network service (data taken only from Showcase)
 enter_dungeon : 進入指定祕境。
        entity : This value does not exist. Please report this to the Discord: commands.entity.description
         equip : 🇺🇸You can replace current character weapon with a weapon that cannot be used by current character due to different types of weapons.
          give : 給予指定物品。
          heal : 治療當前隊伍的角色。
          help : 發送幫助信息或顯示特定命令的信息
       killall : 殺死所有怪物。
      language : 顯示或切換當前語言。
          list : 查看所有在線玩家
         melon : This value does not exist. Please report this to the Discord: commands.melon.description
    permission : 指派或移除指定玩家的權限。
      position : 獲取所在坐標和旋轉信息
         quest : 添加或完成任務
        reload : 重新加載設定檔和數據。
        remote : 🇺🇸Use this to access commands from web
    resetConst : 重置當前角色的命之座，重新登入後將會生效。
resetShopLimit : 重置所選玩家的商店刷新時間。
      sendMail : 向指定用戶發送郵件。此指令的用法可根據附加的參數而改變。
   sendMessage : 向指定玩家發送訊息。
     sendNotif : This value does not exist. Please report this to the Discord: commands.sendNotif.description
      setConst : 設定當前角色的命之座。
setFetterLevel : 設定當前角色的好感度等級。
       setProp : 設定帳號屬性。 比如可以通過此命令啟用無敵，也可以解鎖深淵或更改紀行等級。
                    可更改的屬性列表： godmode(無敵)|nostamina(無限體力)|unlimitedenergy(無限元素能量)|abyss(深淵螺旋)|worldlevel(世界等級)|bplevel(紀行等級)
                    (cont.) `有關其他可能的數值，請參閱 PlayerProperty 列舉。 (範例 PROP_MAX_SPRING_VOLUME -> max_spring_volume)`
      setStats : 設定當前角色的數據類型。
                    可使用的數據類型：hp (生命值)| maxhp (最大生命值) | def(防禦力) | atk (攻擊力)| em (元素精通) | er (元素充能效率) | crate(暴擊率) | cdmg (暴擊傷害)| cdr (冷卻縮減) | heal(治療加成)| heali (受治療加成)| shield (護盾強效)| defi (無視防禦)
                    (cont.) 元素增傷類：epyro (火傷) | ecryo (冰傷)  | ehydro (水傷)  | egeo (岩傷)  | edendro (草傷) | eelectro (雷傷) | ephys (物傷)(cont.) 元素減傷類：respyro (火抗)  | rescryo (冰抗)  | reshydro (水抗)  | resgeo (岩抗) | resdendro (草抗) | reselectro (雷抗)  | resphys (物抗)
         spawn : 在你附近生成一個實體動物。
          stop : 以正常的方式關閉伺服器。
        talent : 設定當前角色的天賦等級
          team : 手動修改您的隊伍配置。
      teleport : 將玩家的位置傳送到你所指定的座標。
   teleportAll : 將你世界裡的所有玩家傳送到你目前的所在位置。
       weather : 更改天氣ID和氣候型別。天氣ID可以在 ./Resources/ExcelBinOutput/WeatherExcelConfigData.json 中找到。
7107803 : [CHS] - test隐藏-老臭挖掘minigame$HIDDEN - [CHS] - test隐藏-挖出宝箱$HIDDEN
7107804 : [CHS] - test隐藏-老臭挖掘minigame$HIDDEN - [CHS] - test隐藏-挖出炸弹$HIDDEN
7107805 : [CHS] - test隐藏-老臭挖掘minigame$HIDDEN - [CHS] - test隐藏-记录一天的游玩次数$HIDDEN
7107806 : [CHS] - test隐藏-老臭挖掘minigame$HIDDEN - [CHS] - test隐藏-记录第二天$HIDDEN
7107807 : [CHS] - test隐藏-老臭挖掘minigame$HIDDEN - [CHS] - test隐藏-三次宝箱获得检测$HIDDEN
7107808 : [CHS] - test隐藏-老臭挖掘minigame$HIDDEN - [CHS] - test隐藏-低级的宝箱开启$HIDDEN
7107809 : [CHS] - test隐藏-老臭挖掘minigame$HIDDEN - [CHS] - test隐藏-中级的宝箱开启$HIDDEN
7107810 : [CHS] - test隐藏-老臭挖掘minigame$HIDDEN - [CHS] - test隐藏-高级的宝箱开启$HIDDEN
7107901 : [CHS] - 隐藏九骑士判断$HIDDEN - [CHS] - 隐藏判断是否进入地下$HIDDEN
7107902 : [CHS] - 隐藏九骑士判断$HIDDEN - [CHS] - 9骑士$HIDDEN
7107903 : [CHS] - 隐藏九骑士判断$HIDDEN - [CHS] - 9骑士$HIDDEN
7107904 : [CHS] - 隐藏九骑士判断$HIDDEN - [CHS] - 9骑士$HIDDEN
7107905 : [CHS] - 隐藏九骑士判断$HIDDEN - [CHS] - 9骑士$HIDDEN
7107906 : [CHS] - 隐藏九骑士判断$HIDDEN - [CHS] - 9骑士$HIDDEN
7107907 : [CHS] - 隐藏九骑士判断$HIDDEN - [CHS] - 9骑士$HIDDEN
7107908 : [CHS] - 隐藏九骑士判断$HIDDEN - [CHS] - 9骑士$HIDDEN
7107909 : [CHS] - 隐藏九骑士判断$HIDDEN - [CHS] - 9骑士$HIDDEN
7107910 : [CHS] - 隐藏九骑士判断$HIDDEN - [CHS] - 9骑士$HIDDEN
7107911 : [CHS] - 隐藏九骑士判断$HIDDEN - [CHS] - 打开大门$HIDDEN
7108001 : [CHS] - 隐藏说书人$HIDDEN - [CHS] - 隐藏判断任务存在$HIDDEN
7108002 : [CHS] - 隐藏说书人$HIDDEN - [CHS] - 上层封印解除$HIDDEN
7108003 : [CHS] - 隐藏说书人$HIDDEN - [CHS] - 解开黑雾$HIDDEN
7108004 : [CHS] - 隐藏说书人$HIDDEN - [CHS] - 大碎片完成$HIDDEN
7108005 : [CHS] - 隐藏说书人$HIDDEN - [CHS] - 大蘑菇任务完成$HIDDEN
7108006 : [CHS] - 隐藏说书人$HIDDEN - [CHS] - 黑蛇骑士完成$HIDDEN
7108007 : [CHS] - 隐藏说书人$HIDDEN - [CHS] - 双子线完成$HIDDEN
7108008 : [CHS] - 隐藏说书人$HIDDEN - [CHS] - 愚人众任务完成$HIDDEN
7108009 : [CHS] - 隐藏说书人$HIDDEN - [CHS] - 回滚隔离点$HIDDEN
7108010 : [CHS] - 隐藏说书人$HIDDEN - [CHS] - 计时经过1天$HIDDEN
7108011 : [CHS] - 隐藏说书人$HIDDEN - [CHS] - 与塔列辛对话获得诗篇$HIDDEN
7108012 : [CHS] - 隐藏说书人$HIDDEN - [CHS] - 层岩故事判断$HIDDEN
7108013 : [CHS] - 隐藏说书人$HIDDEN - [CHS] - 人物故事判断$HIDDEN
7108014 : [CHS] - 隐藏说书人$HIDDEN - [N/A] 589342316
7108101 : [CHS] - 隐藏克里托夫给饮料1$HIDDEN - [CHS] - 隐藏克里托夫给饮料1$HIDDEN
7108201 : [CHS] - test隐藏-唐无仇任务后续闲置对话和彩蛋控制$HIDDEN - [CHS] - test隐藏-在完成唐无仇任务后，控制唐无仇的闲置对话$HIDDEN
7108202 : [CHS] - test隐藏-唐无仇任务后续闲置对话和彩蛋控制$HIDDEN - [CHS] - test隐藏-老何唐无仇历史性会晤$HIDDEN
7108301 : [CHS] - test隐藏-层岩巨渊WQ主线第四章之前，控制沐宁的闲置对话$HIDDEN - [CHS] - test隐藏-上层主线已完成且主线第四章未领取$HIDDEN
7108302 : [CHS] - test隐藏-层岩巨渊WQ主线第四章之前，控制沐宁的闲置对话$HIDDEN - [CHS] - test隐藏-兜底闲置对话$HIDDEN
7108501 : [CHS] - 隐藏克里托夫给饮料2$HIDDEN - [CHS] - 隐藏克里托夫给饮料2$HIDDEN
7108601 : [CHS] - 隐藏瑾武送礼$HIDDEN - [N/A] 1659301220
7108701 : [CHS] - 隐藏瑾武送汤$HIDDEN - [CHS] - 隐藏瑾武送汤$HIDDEN
7108801 : [CHS] - test隐藏-控制塔列辛、海迪夫和瑾武在上层的闲置对话$HIDDEN - [N/A] 1138491620
7108802 : [CHS] - test隐藏-控制塔列辛、海迪夫和瑾武在上层的闲置对话$HIDDEN - [N/A] 3357689060
7108901 : [CHS] - 隐藏志琼的信$HIDDEN - [CHS] - 隐藏获得道具$HIDDEN
7108902 : [CHS] - 隐藏志琼的信$HIDDEN - [CHS] - 隐藏与派蒙对话$HIDDEN
7108903 : [CHS] - 隐藏志琼的信$HIDDEN - [CHS] - 隐藏与瑾武对话$HIDDEN
7109001 : [CHS] - 隐藏勇气余晖结束后第二天$HIDDEN - [N/A] 155926996
7109101 : [CHS] - （test）重新发放老石$HIDDEN - [CHS] - 到璃月港街头转转$HIDDEN
7109201 : [CHS] - test隐藏-初见层岩巨渊鸟瞰CS$HIDDEN - [CHS] - test隐藏-璃月三阶段后领取$HIDDEN
7109301 : [CHS] - test隐藏矿石图鉴成就控制$HIDDEN - [N/A] 3333561932
7109302 : [CHS] - test隐藏矿石图鉴成就控制$HIDDEN - [N/A] 294932532
7109303 : [CHS] - test隐藏矿石图鉴成就控制$HIDDEN - [N/A] 522719588
7109304 : [CHS] - test隐藏矿石图鉴成就控制$HIDDEN - [N/A] 155438852
7109402 : [CHS] - test隐藏愚人众日志成就$HIDDEN - [N/A] 3488335020
7109403 : [CHS] - test隐藏愚人众日志成就$HIDDEN - [N/A] 1989236380
7109404 : [CHS] - test隐藏愚人众日志成就$HIDDEN - [N/A] 655348988
7109405 : [CHS] - test隐藏愚人众日志成就$HIDDEN - [N/A] 3967682188
7109406 : [CHS] - test隐藏愚人众日志成就$HIDDEN - [N/A] 1856789148
7109501 : [CHS] - test隐藏传送点光源控制$HIDDEN - [N/A] 2683746284
7109502 : [CHS] - test隐藏传送点光源控制$HIDDEN - [N/A] 1613119892
7109503 : [CHS] - test隐藏传送点光源控制$HIDDEN - [N/A] 769206620
7109504 : [CHS] - test隐藏传送点光源控制$HIDDEN - [N/A] 2543349924
7109505 : [CHS] - test隐藏传送点光源控制$HIDDEN - [N/A] 2974690980
7109506 : [CHS] - test隐藏传送点光源控制$HIDDEN - [N/A] 3306282340
7109507 : [CHS] - test隐藏传送点光源控制$HIDDEN - [N/A] 423703268
7109508 : [CHS] - test隐藏传送点光源控制$HIDDEN - [N/A] 3637108612
7109509 : [CHS] - test隐藏传送点光源控制$HIDDEN - [N/A] 2760268452
7109510 : [CHS] - test隐藏传送点光源控制$HIDDEN - [N/A] 938821364
7109511 : [CHS] - test隐藏传送点光源控制$HIDDEN - [N/A] 3268179692
7109512 : [CHS] - test隐藏传送点光源控制$HIDDEN - [N/A] 2225530708
7109513 : [CHS] - test隐藏传送点光源控制$HIDDEN - [N/A] 578979436
7109514 : [CHS] - test隐藏传送点光源控制$HIDDEN - [N/A] 4179708
7109515 : [CHS] - test隐藏传送点光源控制$HIDDEN - [N/A] 96614868
7109516 : [CHS] - test隐藏传送点光源控制$HIDDEN - [N/A] 135067396
7109517 : [CHS] - test隐藏传送点光源控制$HIDDEN - [N/A] 2290702324
7109601 : [CHS] - test隐藏-藏石者言后续1$HIDDEN - [CHS] - test隐藏-将三枚老石交给沐宁$HIDDEN
7109602 : [CHS] - test隐藏-藏石者言后续1$HIDDEN - [CHS] - test隐藏-与沐宁对话$HIDDEN
7109701 : [CHS] - test隐藏-藏石者言后续2$HIDDEN - [CHS] - test隐藏-将三枚老石交给沐宁$HIDDEN
7109702 : [CHS] - test隐藏-藏石者言后续2$HIDDEN - [CHS] - test隐藏-与沐宁对话$HIDDEN
7109801 : 加爾恰的讚歌 - [CHS] - (test)踩圈接取蓝叹号$HIDDEN
7109802 : 加爾恰的讚歌 - [CHS] - (test)蓝叹号对话$HIDDEN
7109803 : 加爾恰的讚歌 - 與加爾恰對話
7109804 : 加爾恰的讚歌 - 前往廚房
7109805 : 加爾恰的讚歌 - 點火
7109806 : 加爾恰的讚歌 - 烹飪【美味的蘿蔔時蔬湯】
7109807 : 加爾恰的讚歌 - 交付【美味的蘿蔔時蔬湯】
7109808 : 加爾恰的讚歌 - 與加爾恰對話
7109809 : 加爾恰的讚歌 - [CHS] - (test)厨房对话$HIDDEN
7109810 : 加爾恰的讚歌 - [CHS] - (test)【隐藏】传送$HIDDEN
7109901 : 臺上臺下 - 與劉蘇對話
7109902 : 臺上臺下 - 前往輕策莊尋找路爺
7109903 : 臺上臺下 - 與路爺對話
7109904 : 臺上臺下 - 收集傢俱材料
7109905 : 臺上臺下 - 與大雨對話
7109906 : 臺上臺下 - 等到第二天（18:00 - 21:00）
7109907 : 臺上臺下 - 前往和裕茶館
7109908 : 臺上臺下 - 與雲堇一同去「泡茶」
7109909 : 臺上臺下 - 與范二爺對話
7109910 : 臺上臺下 - 前往碼頭倉庫獲得木板
7109911 : 臺上臺下 - 將木板交給大雨
7110101 : 扇底春秋 - 到璃月港街頭轉轉
7150001 : 機關烹飪之法·之一 - 與留雲借風真君對話
7150002 : 機關烹飪之法·之一 - 跟隨氣息的蹤跡，尋找食材
7150003 : 機關烹飪之法·之一 - 取得食材
7150004 : 機關烹飪之法·之一 - 向留雲借風真君回報
7150005 : 機關烹飪之法·之一 - 協助留雲借風真君完成烹飪
7150006 : 機關烹飪之法·之一 - 協助留雲借風真君完成烹飪
7150007 : 機關烹飪之法·之一 - 向留雲借風真君回報
7150008 : 機關烹飪之法·之一 - 向留雲借風真君回報
7150009 : 機關烹飪之法·之一 - [CHS] - 准备$HIDDEN
7150010 : 機關烹飪之法·之一 - 向留雲借風真君回報
7150011 : 機關烹飪之法·之一 - 向留雲借風真君回報
7150012 : 機關烹飪之法·之一 - [CHS] - (test)领取任务前置$HIDDEN
7150101 : 深泥奇譚 - 前往璃月冒險家協會找凱瑟琳
7150102 : 深泥奇譚 - 前往礦區營地前尋找須彌學者
7150103 : 深泥奇譚 - 開啟「普爾希娜光釘」
7150104 : 深泥奇譚 - 與胡塞尼對話
7150201 : 光釘自循環運作報告·摘要 - 與胡塞尼對話
7150202 : 光釘自循環運作報告·摘要 - 開啟「普爾希娜光釘」
7150203 : 光釘自循環運作報告·摘要 - 等到一天後
7150301 : 光釘自循環運作報告·環境紀錄 - 與胡塞尼對話
7150302 : 光釘自循環運作報告·環境紀錄 - 開啟「普爾希娜光釘」
7150303 : 光釘自循環運作報告·環境紀錄 - 等到一天後
7150401 : 光釘自循環運作報告·實驗步驟 - 與胡塞尼對話
7150402 : 光釘自循環運作報告·實驗步驟 - 與老圖對話
7150403 : 光釘自循環運作報告·實驗步驟 - 啟動熱氣球進行「光釘」的運輸
7150404 : 光釘自循環運作報告·實驗步驟 - 等到一天後
7150501 : 光釘自循環運作報告·結論 - 與胡塞尼對話
7150502 : 光釘自循環運作報告·結論 - 啟動「普爾希娜光釘」以封閉地脈噴口
7150503 : 光釘自循環運作報告·結論 - 等到一天後
7150601 : 深泥奇譚 - 與胡塞尼對話
7150701 : 光釘自循環運作報告·摘要 - 回報胡塞尼
7150801 : 光釘自循環運作報告·環境紀錄 - 回報胡塞尼
7150901 : 光釘自循環運作報告·實驗步驟 - 與胡塞尼對話
7151001 : 光釘自循環運作報告·結論 - 向胡塞尼回報
7151101 : [CHS] - (test)3.4海灯节二阶段结束后角色npc$HIDDEN - [CHS] - (test)海灯节常驻npc行为开始$HIDDEN
7151201 : 燈後勤績 - 與詔勤對話
7151301 : 煙海梭巡 - 與繪星對話
7151401 : 光焰蹈躍 - 與甜甜對話
7151501 : 幕前二三言 - 前往北碼頭
7151502 : 幕前二三言 - 詢問路人
7151601 : 幕後人 - 和應公聊聊
7151701 : [CHS] - (test)3.4海灯节彩蛋后常驻npc$HIDDEN - [CHS] - (test)海灯节常驻npc行为开始$HIDDEN
7151901 : [N/A] 0 - [N/A] 2983534684
7155500 : 靈矩有寶予何人 - [CHS] - 进圈调查后接任务$HIDDEN
7155501 : 靈矩有寶予何人 - [CHS] - 派蒙日志对话完成$HIDDEN
7155502 : 靈矩有寶予何人 - 調查奇怪的紮營地
7155503 : 靈矩有寶予何人 - [CHS] - test日志对话1$HIDDEN
7155504 : 靈矩有寶予何人 - [CHS] - test火堆对话2$HIDDEN
7155505 : 靈矩有寶予何人 - [CHS] - test痕迹对话3$HIDDEN
7155506 : 靈矩有寶予何人 - [CHS] - 回滚隔离$HIDDEN
7155507 : 靈矩有寶予何人 - 尋找失蹤的學者
7155508 : 靈矩有寶予何人 - [CHS] - 解救考古学家-隐藏任务$HIDDEN
7155509 : 靈矩有寶予何人 - 打倒盜寶團，獲得鑰匙
7155510 : 靈矩有寶予何人 - 與愛拉尼對話
7155511 : 靈矩有寶予何人 - 獲得寶藏
7155512 : 靈矩有寶予何人 - 打開籠子
7155513 : 靈矩有寶予何人 - [CHS] - 进考古营地任务完成$HIDDEN
7155514 : 靈矩有寶予何人 - [CHS] - 火堆派蒙2$HIDDEN
7155515 : 靈矩有寶予何人 - [CHS] - 痕迹派蒙3$HIDDEN
7155516 : 靈矩有寶予何人 - [CHS] - test痕迹对话3$HIDDEN
7155517 : 靈矩有寶予何人 - [CHS] - 痕迹对话3$HIDDEN
7155518 : 靈矩有寶予何人 - [CHS] - 派蒙总结$HIDDEN
7155519 : 靈矩有寶予何人 - 尋找失蹤的學者
7165001 : 「總務司」的事務 - 與小雨對話
7165002 : 「總務司」的事務 - [CHS] - 与小雨对话$HIDDEN
7165101 : 龍蜥蟄伏，謎題尚存 - 與璃月港的凱瑟琳對話
7165201 : 憂鬱先生 - 與盈珠對話
7165202 : 憂鬱先生 - 蒐集「碎果殘塊」
7165203 : 憂鬱先生 - 向胡塞尼和盈珠回報
7165204 : 憂鬱先生 - 挑戰秘境
7165205 : 憂鬱先生 - 向胡塞尼回報
7165301 : 與憂鬱先生的再會 - 與胡塞尼對話
7165401 : 翠石砌玉壺·其二 - 進入「塵歌壺」
7165402 : 翠石砌玉壺·其二 - 與派蒙對話
7165403 : 翠石砌玉壺·其二 - 探索四周
7165404 : 翠石砌玉壺·其二 - 進入「塵歌壺」
7165405 : 翠石砌玉壺·其二 - [CHS] - 判断进入壶1$HIDDEN
7165406 : 翠石砌玉壺·其二 - [CHS] - 判断进入壶2$HIDDEN
7165407 : 翠石砌玉壺·其二 - 與派蒙對話
7165408 : 翠石砌玉壺·其二 - 探索四周
7165409 : 翠石砌玉壺·其二 - [CHS] - 判断进入壶3$HIDDEN
7165410 : 翠石砌玉壺·其二 - 與派蒙對話
7165411 : 翠石砌玉壺·其二 - 探索四周
7165412 : 翠石砌玉壺·其二 - [CHS] - 判断进入壶4$HIDDEN
7165413 : 翠石砌玉壺·其二 - 與派蒙對話
7165414 : 翠石砌玉壺·其二 - 探索四周
7165415 : 翠石砌玉壺·其二 - [CHS] - 判断进入壶5$HIDDEN
7165416 : 翠石砌玉壺·其二 - 與派蒙對話
7165417 : 翠石砌玉壺·其二 - 探索四周
7165501 : 壺中閒事 - 與阿圓對話
7165601 : 飄浮之靈，調查啟動 - 與稻妻城的凱瑟琳交談
7165701 : 飄浮之靈，調查完畢 - 與稻妻城的凱瑟琳交談
7165801 : [CHS] - （test）海灯节常驻1$UNRELEASED$HIDDEN - [N/A] 2563098500
7165802 : [CHS] - （test）海灯节常驻1$UNRELEASED$HIDDEN - [N/A] 3004112460
7165803 : [CHS] - （test）海灯节常驻1$UNRELEASED$HIDDEN - [N/A] 1353166596
7165804 : [CHS] - （test）海灯节常驻1$UNRELEASED$HIDDEN - [N/A] 1065089348
7165805 : [CHS] - （test）海灯节常驻1$UNRELEASED$HIDDEN - [N/A] 1652833844
7165806 : [CHS] - （test）海灯节常驻1$UNRELEASED$HIDDEN - [N/A] 11431932
7165807 : [CHS] - （test）海灯节常驻1$UNRELEASED$HIDDEN - [N/A] 1024727692
7165808 : [CHS] - （test）海灯节常驻1$UNRELEASED$HIDDEN - [N/A] 3391813076
7165809 : [CHS] - （test）海灯节常驻1$UNRELEASED$HIDDEN - [N/A] 3082790372
7165810 : [CHS] - （test）海灯节常驻1$UNRELEASED$HIDDEN - [N/A] 1539633300
7165811 : [CHS] - （test）海灯节常驻1$UNRELEASED$HIDDEN - [N/A] 2274033076
7165812 : [CHS] - （test）海灯节常驻1$UNRELEASED$HIDDEN - [N/A] 2516606844
7165813 : [CHS] - （test）海灯节常驻1$UNRELEASED$HIDDEN - [N/A] 1169375836
7165901 : 丹劑與魔藥 - 拜訪蒂瑪烏斯
7165902 : 丹劑與魔藥 - 尋找「丹劑宗匠」
7165903 : 丹劑與魔藥 - 詢問鶯兒
7165904 : 丹劑與魔藥 - 協助蒂瑪烏斯和鶯兒
7165905 : 丹劑與魔藥 - 前往秘境，試驗「煙霰魔藥」
7165906 : 丹劑與魔藥 - 詢問小千
7165907 : 丹劑與魔藥 - 詢問弘毅
7166001 : 學術的往來 - 向蒂瑪烏斯回報「煙霰魔藥」的效果
7166002 : 學術的往來 - 向蒂瑪烏斯回報「煙霰魔藥」的效果
7166101 : [CHS] - （test）海灯节常驻2$UNRELEASED$HIDDEN - [N/A] 605907212
7166201 : 神工天巧 - 與凱瑟琳對話
7166202 : 神工天巧 - 與宏朗對話
7166203 : 神工天巧 - 進入秘境
7166204 : 神工天巧 - 與宏朗對話
7166205 : 神工天巧 - 查看「觸發器」
7166206 : 神工天巧 - 拿到「冒險幣」
7166207 : 神工天巧 - 將「冒險幣」交給宏朗
7166208 : 神工天巧 - 與宏朗對話
7166209 : 神工天巧 - [N/A] 1887953724
7166301 : 西域來客 - 前往璃月港的碼頭
7166302 : 西域來客 - 與看起來困擾的人對話
7166401 : 振晶射影 - 前往璃月的冒險家協會
7166402 : 振晶射影 - 前往層岩巨淵周邊，尋找派翠克
7170001 : 暢暢想要編花環！ - 將三朵霓裳花交給暢暢
7170002 : 暢暢想要編花環！ - 與暢暢對話
7170101 : 阿桂的藥材需求 - 將三朵清心交給阿桂
7170102 : 阿桂的藥材需求 - 與阿桂對話
7170201 : 阿桂的藥材需求 - 將三份琉璃袋交給阿桂
7170202 : 阿桂的藥材需求 - 與阿桂對話
7170301 : 阿桂的藥材需求 - 將十朵甜甜花交給阿桂
7170302 : 阿桂的藥材需求 - 與阿桂對話
7170401 : 阿桂的藥材需求 - 將十份薄荷交給阿桂
7170402 : 阿桂的藥材需求 - 與阿桂對話
7170501 : 言笑的食材需求 - 將兩份香腸交給言笑
7170502 : 言笑的食材需求 - 與言笑對話
7170601 : 言笑的食材需求 - 將兩份火腿交給言笑
7170602 : 言笑的食材需求 - 與言笑對話
7170701 : 言笑的食材需求 - 將兩份培根交給言笑
7170702 : 言笑的食材需求 - 與言笑對話
7170801 : 寒鋒的鐵塊需求 - 將十份鐵塊交給寒鋒
7170802 : 寒鋒的鐵塊需求 - 與寒鋒對話
7170901 : 傑里的蒙德城美食回憶 - 將兩份甜甜花釀雞交給傑里
7170902 : 傑里的蒙德城美食回憶 - 與傑里對話
7171001 : 傑里的蒙德城美食回憶 - 將三份蘿蔔時蔬湯交給傑里
7171002 : 傑里的蒙德城美食回憶 - 與傑里對話
7171101 : 傑里的蒙德城美食回憶 - 將兩份莊園烤鬆餅交給傑里
7171102 : 傑里的蒙德城美食回憶 - 與傑里對話
7171201 : 傑里的蒙德城美食回憶 - 將兩份火火肉醬麵交給傑里
7171202 : 傑里的蒙德城美食回憶 - 與傑里對話
7171301 : 老章的鐵塊需求 - 將十份鐵塊交給老章
7171302 : 老章的鐵塊需求 - 與老章對話
7171401 : 一柱的甜食需求 - 將一份杏仁豆腐交給一柱
7171402 : 一柱的甜食需求 - 與一柱對話
7180001 : [CHS] - 先扫一屋$UNRELEASED - [CHS] - 与萍姥姥对话$UNRELEASED
7180002 : [CHS] - 先扫一屋$UNRELEASED - [CHS] - 触碰萍姥姥的壶$UNRELEASED
7180003 : [CHS] - 先扫一屋$UNRELEASED - [CHS] - (test)壶外-进入壶中天$UNRELEASED$HIDDEN
7180004 : [CHS] - 先扫一屋$UNRELEASED - [CHS] - (test)壶内-到达壶中天最上层$UNRELEASED$HIDDEN
7180005 : [CHS] - 先扫一屋$UNRELEASED - [CHS] - (test)壶内-退出前的开车$UNRELEASED$HIDDEN
7180006 : [CHS] - 先扫一屋$UNRELEASED - [CHS] - 与萍姥姥对话$UNRELEASED$HIDDEN
7180007 : [CHS] - 先扫一屋$UNRELEASED - [CHS] - (test)壶内-地城失败$UNRELEASED$HIDDEN
7180101 : [CHS] - 花船传送任务$UNRELEASED$HIDDEN - [N/A] 4028469500
7180102 : [CHS] - 花船传送任务$UNRELEASED$HIDDEN - [N/A] 419279860
7180201 : 承仙所託 - [N/A] 737485732
7180202 : 承仙所託 - 供奉「美味的珍珠翡翠白玉湯」
7180203 : 承仙所託 - 前往雲中仙居尋找圖紙
7180204 : 承仙所託 - 將圖紙交給「留雲借風真君」
7180205 : 承仙所託 - [CHS] - 进入仙府$HIDDEN
7180206 : 承仙所託 - 將圖紙送至「留雲借風真君」面前
7180207 : 承仙所託 - 拜見「留雲借風真君」
7180301 : 冒險家協會的諸多事宜 - [CHS] - 与岚姐对话$HIDDEN
7180302 : 冒險家協會的諸多事宜 - 打倒丘丘岩盔王
7180303 : 冒險家協會的諸多事宜 - [CHS] - 打倒丘丘岩盔王$HIDDEN
7180304 : 冒險家協會的諸多事宜 - 與奇怪的小貓交流
7180305 : 冒險家協會的諸多事宜 - 將灰灰帶給嵐姐
7180306 : 冒險家協會的諸多事宜 - [CHS] - 与岚姐对话$HIDDEN
7180401 : 必要手續 - [CHS] - 与伊凡诺维奇对话$HIDDEN
7180402 : 必要手續 - 抄寫有關新經營許可證的公告
7180403 : 必要手續 - 與伊凡諾維奇對話
7180404 : 必要手續 - 將相應材料交給小安
7180405 : 必要手續 - 將相應材料交給嘉毅
7180406 : 必要手續 - 將相應材料交給小昭
7180407 : 必要手續 - 向伊凡諾維奇回報
7180434 : 必要手續 - 將相應材料交給小安
7180435 : 必要手續 - 將相應材料交給嘉毅
7180436 : 必要手續 - 將相應材料交給小昭
7180444 : 必要手續 - 將相應材料交給小安
7180445 : 必要手續 - 將相應材料交給嘉毅
7180446 : 必要手續 - 請在白天工作時間找小昭辦理業務
7180447 : 必要手續 - 將相應材料交給小安
7180448 : 必要手續 - [N/A] 1869901732
7180501 : 書抵萬金 - [CHS] - 与纪芳对话$HIDDEN
7180502 : 書抵萬金 - 幫紀芳送書
7180503 : 書抵萬金 - 幫紀芳送書
7180504 : 書抵萬金 - [CHS] - 增加任务进度$HIDDEN
7180505 : 書抵萬金 - [CHS] - 回滚保护$HIDDEN
7180506 : 書抵萬金 - 向紀芳回報
7180507 : 書抵萬金 - [N/A] 4228989540
7180601 : [CHS] - 群玉阁传送$UNRELEASED$HIDDEN - [CHS] - test群玉阁传送1$UNRELEASED$HIDDEN
7180602 : [CHS] - 群玉阁传送$UNRELEASED$HIDDEN - [CHS] - test群玉阁传送2$UNRELEASED$HIDDEN
7180701 : 暢暢和她的小夥伴 - 與暢暢對話
7180702 : 暢暢和她的小夥伴 - 餵食小狗一份禽肉
7180703 : 暢暢和她的小夥伴 - 向暢暢回報
7180801 : 南天門之謎 - [CHS] - (test)【隐藏】与嘉义对话$HIDDEN
7180802 : 南天門之謎 - 到南天門調查異常
7180803 : 南天門之謎 - 到南天門調查異常
7180804 : 南天門之謎 - 到南天門調查異常
7180805 : 南天門之謎 - 打倒所有魔物
7180806 : 南天門之謎 - 到周圍調查
7180807 : 南天門之謎 - 向嘉毅回報
7180808 : 南天門之謎 - 與派蒙對話
7180809 : 南天門之謎 - [CHS] - (test)【隐藏】判断是否1.5更新后才完成04/05/06$HIDDEN
7180810 : 南天門之謎 - 向嘉毅回報
7180811 : 南天門之謎 - 向嘉毅回報
7180901 : 此詩送此城 - [CHS] - （test)【隐藏】与清昼对话$HIDDEN
7180902 : 此詩送此城 - 在南碼頭附近尋找詩歌靈感
7180903 : 此詩送此城 - 在「不卜廬」附近尋找詩歌靈感
7180904 : 此詩送此城 - 在玉京臺附近尋找詩歌靈感
7180905 : 此詩送此城 - 與玉京臺上的人對話
7180906 : 此詩送此城 - 與玉京臺上的人對話
7180907 : 此詩送此城 - [CHS] - (test)【隐藏】进度记录$HIDDEN
